colour	x	y	key	showSelectedlegendcolour	clickSelects	fill
#00BFC4	1	1	initial -10	initial	-10	#00BFC4
#F8766D	1	1	improved -10	improved	-10	#F8766D
#00BFC4	1	1	initial -9.8	initial	-9.8	#00BFC4
#F8766D	1	1	improved -9.8	improved	-9.8	#F8766D
#00BFC4	1	1	initial -9.6	initial	-9.6	#00BFC4
#F8766D	1	1	improved -9.6	improved	-9.6	#F8766D
#00BFC4	1	1	initial -9.4	initial	-9.4	#00BFC4
#F8766D	1	1	improved -9.4	improved	-9.4	#F8766D
#00BFC4	1	1	initial -9.2	initial	-9.2	#00BFC4
#F8766D	1	1	improved -9.2	improved	-9.2	#F8766D
#00BFC4	1	1	initial -9	initial	-9	#00BFC4
#F8766D	1	1	improved -9	improved	-9	#F8766D
#00BFC4	1	1	initial -8.8	initial	-8.8	#00BFC4
#F8766D	1	1	improved -8.8	improved	-8.8	#F8766D
#00BFC4	1	1	initial -8.6	initial	-8.6	#00BFC4
#F8766D	1	1	improved -8.6	improved	-8.6	#F8766D
#00BFC4	1	1	initial -8.4	initial	-8.4	#00BFC4
#F8766D	1	1	improved -8.4	improved	-8.4	#F8766D
#00BFC4	1	1	initial -8.2	initial	-8.2	#00BFC4
#F8766D	1	1	improved -8.2	improved	-8.2	#F8766D
#00BFC4	1	1	initial -8	initial	-8	#00BFC4
#F8766D	1	1	improved -8	improved	-8	#F8766D
#00BFC4	1	1	initial -7.8	initial	-7.8	#00BFC4
#F8766D	1	1	improved -7.8	improved	-7.8	#F8766D
#00BFC4	1	1	initial -7.6	initial	-7.6	#00BFC4
#F8766D	1	1	improved -7.6	improved	-7.6	#F8766D
#00BFC4	1	1	initial -7.4	initial	-7.4	#00BFC4
#F8766D	1	1	improved -7.4	improved	-7.4	#F8766D
#00BFC4	1	1	initial -7.2	initial	-7.2	#00BFC4
#F8766D	1	1	improved -7.2	improved	-7.2	#F8766D
#00BFC4	1	1	initial -7	initial	-7	#00BFC4
#F8766D	1	1	improved -7	improved	-7	#F8766D
#00BFC4	1	1	initial -6.8	initial	-6.8	#00BFC4
#F8766D	1	1	improved -6.8	improved	-6.8	#F8766D
#00BFC4	1	1	initial -6.6	initial	-6.6	#00BFC4
#F8766D	1	1	improved -6.6	improved	-6.6	#F8766D
#00BFC4	1	1	initial -6.4	initial	-6.4	#00BFC4
#F8766D	1	1	improved -6.4	improved	-6.4	#F8766D
#00BFC4	1	1	initial -6.2	initial	-6.2	#00BFC4
#F8766D	1	1	improved -6.2	improved	-6.2	#F8766D
#00BFC4	1	1	initial -6	initial	-6	#00BFC4
#F8766D	1	1	improved -6	improved	-6	#F8766D
#00BFC4	1	1	initial -5.8	initial	-5.8	#00BFC4
#F8766D	1	1	improved -5.8	improved	-5.8	#F8766D
#00BFC4	1	1	initial -5.6	initial	-5.6	#00BFC4
#F8766D	1	1	improved -5.6	improved	-5.6	#F8766D
#00BFC4	1	1	initial -5.4	initial	-5.4	#00BFC4
#F8766D	1	1	improved -5.4	improved	-5.4	#F8766D
#00BFC4	0.988888888888889	1	initial -5.2	initial	-5.2	#00BFC4
#F8766D	0.988888888888889	1	improved -5.2	improved	-5.2	#F8766D
#00BFC4	0.988888888888889	1	initial -5	initial	-5	#00BFC4
#F8766D	0.988888888888889	1	improved -5	improved	-5	#F8766D
#00BFC4	0.986111111111111	1	initial -4.8	initial	-4.8	#00BFC4
#F8766D	0.986111111111111	1	improved -4.8	improved	-4.8	#F8766D
#00BFC4	0.980555555555556	1	initial -4.6	initial	-4.6	#00BFC4
#F8766D	0.980555555555556	1	improved -4.6	improved	-4.6	#F8766D
#00BFC4	0.977777777777778	1	initial -4.4	initial	-4.4	#00BFC4
#F8766D	0.977777777777778	1	improved -4.4	improved	-4.4	#F8766D
#00BFC4	0.977777777777778	1	initial -4.2	initial	-4.2	#00BFC4
#F8766D	0.977777777777778	1	improved -4.2	improved	-4.2	#F8766D
#00BFC4	0.975	1	initial -4	initial	-4	#00BFC4
#F8766D	0.975	1	improved -4	improved	-4	#F8766D
#00BFC4	0.975	1	initial -3.8	initial	-3.8	#00BFC4
#F8766D	0.975	1	improved -3.8	improved	-3.8	#F8766D
#00BFC4	0.972222222222222	1	initial -3.6	initial	-3.6	#00BFC4
#F8766D	0.972222222222222	1	improved -3.6	improved	-3.6	#F8766D
#00BFC4	0.938888888888889	1	initial -3.4	initial	-3.4	#00BFC4
#F8766D	0.938888888888889	1	improved -3.4	improved	-3.4	#F8766D
#00BFC4	0.902777777777778	1	initial -3.2	initial	-3.2	#00BFC4
#F8766D	0.902777777777778	1	improved -3.2	improved	-3.2	#F8766D
#00BFC4	0.861111111111111	1	initial -3	initial	-3	#00BFC4
#F8766D	0.861111111111111	1	improved -3	improved	-3	#F8766D
#00BFC4	0.794444444444444	1	initial -2.8	initial	-2.8	#00BFC4
#F8766D	0.808333333333333	1	improved -2.8	improved	-2.8	#F8766D
#00BFC4	0.733333333333333	1	initial -2.6	initial	-2.6	#00BFC4
#F8766D	0.733333333333333	1	improved -2.6	improved	-2.6	#F8766D
#00BFC4	0.694444444444445	1	initial -2.4	initial	-2.4	#00BFC4
#F8766D	0.702777777777778	1	improved -2.4	improved	-2.4	#F8766D
#00BFC4	0.580555555555556	1	initial -2.2	initial	-2.2	#00BFC4
#F8766D	0.608333333333333	1	improved -2.2	improved	-2.2	#F8766D
#00BFC4	0.541666666666667	1	initial -2	initial	-2	#00BFC4
#F8766D	0.527777777777778	1	improved -2	improved	-2	#F8766D
#00BFC4	0.486111111111111	1	initial -1.8	initial	-1.8	#00BFC4
#F8766D	0.486111111111111	1	improved -1.8	improved	-1.8	#F8766D
#00BFC4	0.372222222222222	1	initial -1.6	initial	-1.6	#00BFC4
#F8766D	0.369444444444444	1	improved -1.6	improved	-1.6	#F8766D
#00BFC4	0.336111111111111	1	initial -1.4	initial	-1.4	#00BFC4
#F8766D	0.336111111111111	1	improved -1.4	improved	-1.4	#F8766D
#00BFC4	0.255555555555556	1	initial -1.2	initial	-1.2	#00BFC4
#F8766D	0.252777777777778	1	improved -1.2	improved	-1.2	#F8766D
#00BFC4	0.244444444444444	1	initial -1	initial	-1	#00BFC4
#F8766D	0.227777777777778	1	improved -1	improved	-1	#F8766D
#00BFC4	0.175	1	initial -0.799999999999999	initial	-0.799999999999999	#00BFC4
#F8766D	0.161111111111111	1	improved -0.799999999999999	improved	-0.799999999999999	#F8766D
#00BFC4	0.0972222222222222	1	initial -0.6	initial	-0.6	#00BFC4
#F8766D	0.0972222222222222	1	improved -0.6	improved	-0.6	#F8766D
#00BFC4	0.075	1	initial -0.399999999999999	initial	-0.399999999999999	#00BFC4
#F8766D	0.0805555555555556	1	improved -0.399999999999999	improved	-0.399999999999999	#F8766D
#00BFC4	0.0472222222222222	1	initial -0.199999999999999	initial	-0.199999999999999	#00BFC4
#F8766D	0.0638888888888889	1	improved -0.199999999999999	improved	-0.199999999999999	#F8766D
#00BFC4	0.0138888888888889	1	initial 0	initial	0	#00BFC4
#F8766D	0.0444444444444444	0.978260869565217	improved 0	improved	0	#F8766D
#00BFC4	0.0166666666666667	0.945652173913043	initial 0.200000000000001	initial	0.200000000000001	#00BFC4
#F8766D	0.0472222222222222	0.934782608695652	improved 0.200000000000001	improved	0.200000000000001	#F8766D
#00BFC4	0.0166666666666667	0.804347826086957	initial 0.4	initial	0.4	#00BFC4
#F8766D	0.00833333333333333	0.836956521739131	improved 0.4	improved	0.4	#F8766D
#00BFC4	0.0166666666666667	0.717391304347826	initial 0.600000000000001	initial	0.600000000000001	#00BFC4
#F8766D	0.00833333333333333	0.717391304347826	improved 0.600000000000001	improved	0.600000000000001	#F8766D
#00BFC4	0.0194444444444444	0.619565217391304	initial 0.800000000000001	initial	0.800000000000001	#00BFC4
#F8766D	0.0111111111111111	0.619565217391304	improved 0.800000000000001	improved	0.800000000000001	#F8766D
#00BFC4	0.00833333333333333	0.478260869565217	initial 1	initial	1	#00BFC4
#F8766D	0	0.5	improved 1	improved	1	#F8766D
#00BFC4	0	0.380434782608696	initial 1.2	initial	1.2	#00BFC4
#F8766D	0	0.358695652173913	improved 1.2	improved	1.2	#F8766D
#00BFC4	0	0.315217391304348	initial 1.4	initial	1.4	#00BFC4
#F8766D	0	0.293478260869565	improved 1.4	improved	1.4	#F8766D
#00BFC4	0	0.293478260869565	initial 1.6	initial	1.6	#00BFC4
#F8766D	0	0.293478260869565	improved 1.6	improved	1.6	#F8766D
#00BFC4	0	0.282608695652174	initial 1.8	initial	1.8	#00BFC4
#F8766D	0	0.282608695652174	improved 1.8	improved	1.8	#F8766D
#00BFC4	0	0.271739130434783	initial 2	initial	2	#00BFC4
#F8766D	0	0.260869565217391	improved 2	improved	2	#F8766D
#00BFC4	0	0.228260869565217	initial 2.2	initial	2.2	#00BFC4
#F8766D	0	0.217391304347826	improved 2.2	improved	2.2	#F8766D
#00BFC4	0	0.152173913043478	initial 2.4	initial	2.4	#00BFC4
#F8766D	0	0.141304347826087	improved 2.4	improved	2.4	#F8766D
#00BFC4	0	0.108695652173913	initial 2.6	initial	2.6	#00BFC4
#F8766D	0	0.108695652173913	improved 2.6	improved	2.6	#F8766D
#00BFC4	0	0.0978260869565217	initial 2.8	initial	2.8	#00BFC4
#F8766D	0	0.108695652173913	improved 2.8	improved	2.8	#F8766D
#00BFC4	0	0.0869565217391304	initial 3	initial	3	#00BFC4
#F8766D	0	0.0869565217391304	improved 3	improved	3	#F8766D
#00BFC4	0	0.0543478260869565	initial 3.2	initial	3.2	#00BFC4
#F8766D	0	0.0543478260869565	improved 3.2	improved	3.2	#F8766D
#00BFC4	0	0.0434782608695652	initial 3.4	initial	3.4	#00BFC4
#F8766D	0	0.0543478260869565	improved 3.4	improved	3.4	#F8766D
#00BFC4	0	0.0108695652173913	initial 3.6	initial	3.6	#00BFC4
#F8766D	0	0.0108695652173913	improved 3.6	improved	3.6	#F8766D
#00BFC4	0	0.0108695652173913	initial 3.8	initial	3.8	#00BFC4
#F8766D	0	0.0108695652173913	improved 3.8	improved	3.8	#F8766D
#00BFC4	0	0.0108695652173913	initial 4	initial	4	#00BFC4
#F8766D	0	0.0108695652173913	improved 4	improved	4	#F8766D
#00BFC4	0	0	initial 4.2	initial	4.2	#00BFC4
