group	x	y	PANEL
1	-11.5675965052519	405	1
1	-4.50675074715095	404	1
1	-4.2492015637219	402	1
1	-4.1518834418576	401	1
1	-4.10654661449331	399	1
1	-3.96850195624467	398	1
1	-3.84845842533433	396	1
1	-3.83797460429763	395	1
1	-3.80629109789279	392	1
1	-3.77858916936298	389	1
1	-3.75752849899187	388	1
1	-3.704982474647	386	1
1	-3.66130381837455	384	1
1	-3.62693175383528	382	1
1	-3.59860064433186	380	1
1	-3.59471160589884	378	1
1	-3.59102402243931	376	1
1	-3.58275338988511	374	1
1	-3.57373102525087	373	1
1	-3.57138331198105	371	1
1	-3.55798924384424	369	1
1	-3.51340290704218	366	1
1	-3.46602331126093	364	1
1	-3.44857361097313	363	1
1	-3.42892934641919	361	1
1	-3.40224328221573	360	1
1	-3.38457550390836	358	1
1	-3.37494414865058	356	1
1	-3.37244149884661	355	1
1	-3.36184534025797	354	1
1	-3.35146754441847	353	1
1	-3.33172933914651	351	1
1	-3.30130158183862	348	1
1	-3.2758548810134	347	1
1	-3.24592804442105	346	1
1	-3.22183642290306	345	1
1	-3.20858686033955	343	1
1	-3.20261609047569	342	1
1	-3.20177521208468	340	1
1	-3.19557761136619	338	1
1	-3.18659661251572	336	1
1	-3.17534713875449	333	1
1	-3.15664718220927	331	1
1	-3.14521361656082	328	1
1	-3.14231023135932	326	1
1	-3.12892178294444	325	1
1	-3.11551154386815	323	1
1	-3.10640705341171	321	1
1	-3.09614327776463	320	1
1	-3.08980695619764	317	1
1	-3.07381793021804	315	1
1	-3.05019801183112	312	1
1	-3.03320725286149	311	1
1	-2.9971801368042	309	1
1	-2.96315623429554	306	1
1	-2.94657725918155	305	1
1	-2.92241808276749	304	1
1	-2.88838963466092	302	1
1	-2.86482177415987	301	1
1	-2.85771807297623	298	1
1	-2.85095891717091	296	1
1	-2.84568686258874	295	1
1	-2.84097195301877	294	1
1	-2.83830629532317	291	1
1	-2.83537665826244	287	1
1	-2.83432584607259	286	1
1	-2.8315465290096	285	1
1	-2.81956071924002	284	1
1	-2.80171005648376	282	1
1	-2.78632142163549	281	1
1	-2.77104054615312	280	1
1	-2.71834528055677	279	1
1	-2.65625529618582	278	1
1	-2.63847255224781	277	1
1	-2.63131271159423	276	1
1	-2.61946921863171	275	1
1	-2.59653740661839	273	1
1	-2.56786633831355	272	1
1	-2.55419637512419	271	1
1	-2.52189999388897	270	1
1	-2.49008669147361	268	1
1	-2.48630879027024	266	1
1	-2.48350106413838	264	1
1	-2.47237573072982	263	1
1	-2.46127015774988	260	1
1	-2.45349642747727	259	1
1	-2.44510899824567	258	1
1	-2.4426906268121	257	1
1	-2.43563197527378	256	1
1	-2.41549647418729	255	1
1	-2.38719586266918	250	1
1	-2.3705785330761	249	1
1	-2.3623611104197	248	1
1	-2.35042326578838	247	1
1	-2.33836452274602	246	1
1	-2.3316423648291	245	1
1	-2.32413974837318	244	1
1	-2.31244357535619	243	1
1	-2.30679654458642	242	1
1	-2.30516321372419	241	1
1	-2.30167819738134	240	1
1	-2.29164419119535	239	1
1	-2.2845772148662	236	1
1	-2.27737054192209	235	1
1	-2.26752556195428	234	1
1	-2.2644292450824	233	1
1	-2.25396719061874	232	1
1	-2.24165552409009	231	1
1	-2.23139654368277	229	1
1	-2.22239060726589	228	1
1	-2.21819940289548	227	1
1	-2.21194588885077	226	1
1	-2.20662809718572	225	1
1	-2.19765774355405	224	1
1	-2.18741296328239	223	1
1	-2.17763772862392	222	1
1	-2.16685301596659	221	1
1	-2.15550283207558	220	1
1	-2.14471424365441	219	1
1	-2.13783657072667	218	1
1	-2.1298753476018	217	1
1	-2.12278500255133	216	1
1	-2.1155399491143	215	1
1	-2.10325451337526	214	1
1	-2.09605012651048	213	1
1	-2.0942795659052	212	1
1	-2.08664872942273	211	1
1	-2.07892022650481	210	1
1	-2.07706756160164	209	1
1	-2.0765434417	208	1
1	-2.07159723230359	207	1
1	-2.06034622020295	206	1
1	-2.05214133039313	205	1
1	-2.04557107174282	204	1
1	-2.03916307752298	202	1
1	-2.03601468451816	201	1
1	-2.02877757863461	200	1
1	-2.02231624026317	199	1
1	-2.01442416015271	196	1
1	-1.99083962325653	192	1
1	-1.96587353645779	191	1
1	-1.95468416322109	190	1
1	-1.94652935559321	188	1
1	-1.94009065485551	186	1
1	-1.93655191642886	185	1
1	-1.91736634235017	184	1
1	-1.89315962820632	181	1
1	-1.87904323613321	180	1
1	-1.86871549946099	179	1
1	-1.86408926488696	177	1
1	-1.86222238806957	176	1
1	-1.85793290393037	175	1
1	-1.85095240923629	174	1
1	-1.84660568240038	173	1
1	-1.84556038256472	172	1
