colour	x	y	key	showSelectedlegendcolour	clickSelects	fill
#00BFC4	1	1	initial -10	initial	-10	#00BFC4
#F8766D	1	1	improved -10	improved	-10	#F8766D
#00BFC4	1	1	initial -9.8	initial	-9.8	#00BFC4
#F8766D	1	1	improved -9.8	improved	-9.8	#F8766D
#00BFC4	1	1	initial -9.6	initial	-9.6	#00BFC4
#F8766D	1	1	improved -9.6	improved	-9.6	#F8766D
#00BFC4	1	1	initial -9.4	initial	-9.4	#00BFC4
#F8766D	1	1	improved -9.4	improved	-9.4	#F8766D
#00BFC4	1	1	initial -9.2	initial	-9.2	#00BFC4
#F8766D	1	1	improved -9.2	improved	-9.2	#F8766D
#00BFC4	1	1	initial -9	initial	-9	#00BFC4
#F8766D	1	1	improved -9	improved	-9	#F8766D
#00BFC4	1	1	initial -8.8	initial	-8.8	#00BFC4
#F8766D	1	1	improved -8.8	improved	-8.8	#F8766D
#00BFC4	1	1	initial -8.6	initial	-8.6	#00BFC4
#F8766D	1	1	improved -8.6	improved	-8.6	#F8766D
#00BFC4	1	1	initial -8.4	initial	-8.4	#00BFC4
#F8766D	1	1	improved -8.4	improved	-8.4	#F8766D
#00BFC4	1	1	initial -8.2	initial	-8.2	#00BFC4
#F8766D	1	1	improved -8.2	improved	-8.2	#F8766D
#00BFC4	1	1	initial -8	initial	-8	#00BFC4
#F8766D	1	1	improved -8	improved	-8	#F8766D
#00BFC4	1	1	initial -7.8	initial	-7.8	#00BFC4
#F8766D	1	1	improved -7.8	improved	-7.8	#F8766D
#00BFC4	1	1	initial -7.6	initial	-7.6	#00BFC4
#F8766D	1	1	improved -7.6	improved	-7.6	#F8766D
#00BFC4	1	1	initial -7.4	initial	-7.4	#00BFC4
#F8766D	1	1	improved -7.4	improved	-7.4	#F8766D
#00BFC4	1	1	initial -7.2	initial	-7.2	#00BFC4
#F8766D	1	1	improved -7.2	improved	-7.2	#F8766D
#00BFC4	1	1	initial -7	initial	-7	#00BFC4
#F8766D	1	1	improved -7	improved	-7	#F8766D
#00BFC4	1	1	initial -6.8	initial	-6.8	#00BFC4
#F8766D	1	1	improved -6.8	improved	-6.8	#F8766D
#00BFC4	1	1	initial -6.6	initial	-6.6	#00BFC4
#F8766D	1	1	improved -6.6	improved	-6.6	#F8766D
#00BFC4	1	1	initial -6.4	initial	-6.4	#00BFC4
#F8766D	1	1	improved -6.4	improved	-6.4	#F8766D
#00BFC4	1	1	initial -6.2	initial	-6.2	#00BFC4
#F8766D	1	1	improved -6.2	improved	-6.2	#F8766D
#00BFC4	1	1	initial -6	initial	-6	#00BFC4
#F8766D	1	1	improved -6	improved	-6	#F8766D
#00BFC4	1	1	initial -5.8	initial	-5.8	#00BFC4
#F8766D	1	1	improved -5.8	improved	-5.8	#F8766D
#00BFC4	1	1	initial -5.6	initial	-5.6	#00BFC4
#F8766D	1	1	improved -5.6	improved	-5.6	#F8766D
#00BFC4	0.995670995670996	1	initial -5.4	initial	-5.4	#00BFC4
#F8766D	0.995670995670996	1	improved -5.4	improved	-5.4	#F8766D
#00BFC4	0.995670995670996	1	initial -5.2	initial	-5.2	#00BFC4
#F8766D	0.995670995670996	1	improved -5.2	improved	-5.2	#F8766D
#00BFC4	0.991341991341991	1	initial -5	initial	-5	#00BFC4
#F8766D	0.991341991341991	1	improved -5	improved	-5	#F8766D
#00BFC4	0.991341991341991	1	initial -4.8	initial	-4.8	#00BFC4
#F8766D	0.991341991341991	1	improved -4.8	improved	-4.8	#F8766D
#00BFC4	0.982683982683983	1	initial -4.6	initial	-4.6	#00BFC4
#F8766D	0.982683982683983	1	improved -4.6	improved	-4.6	#F8766D
#00BFC4	0.956709956709957	1	initial -4.4	initial	-4.4	#00BFC4
#F8766D	0.956709956709957	1	improved -4.4	improved	-4.4	#F8766D
#00BFC4	0.917748917748918	1	initial -4.2	initial	-4.2	#00BFC4
#F8766D	0.917748917748918	1	improved -4.2	improved	-4.2	#F8766D
#00BFC4	0.917748917748918	1	initial -4	initial	-4	#00BFC4
#F8766D	0.917748917748918	1	improved -4	improved	-4	#F8766D
#00BFC4	0.887445887445887	1	initial -3.8	initial	-3.8	#00BFC4
#F8766D	0.887445887445887	1	improved -3.8	improved	-3.8	#F8766D
#00BFC4	0.813852813852814	1	initial -3.6	initial	-3.6	#00BFC4
#F8766D	0.813852813852814	1	improved -3.6	improved	-3.6	#F8766D
#00BFC4	0.757575757575758	1	initial -3.4	initial	-3.4	#00BFC4
#F8766D	0.757575757575758	1	improved -3.4	improved	-3.4	#F8766D
#00BFC4	0.753246753246753	1	initial -3.2	initial	-3.2	#00BFC4
#F8766D	0.753246753246753	1	improved -3.2	improved	-3.2	#F8766D
#00BFC4	0.688311688311688	1	initial -3	initial	-3	#00BFC4
#F8766D	0.688311688311688	1	improved -3	improved	-3	#F8766D
#00BFC4	0.619047619047619	1	initial -2.8	initial	-2.8	#00BFC4
#F8766D	0.619047619047619	1	improved -2.8	improved	-2.8	#F8766D
#00BFC4	0.571428571428571	1	initial -2.6	initial	-2.6	#00BFC4
#F8766D	0.571428571428571	1	improved -2.6	improved	-2.6	#F8766D
#00BFC4	0.484848484848485	1	initial -2.4	initial	-2.4	#00BFC4
#F8766D	0.484848484848485	1	improved -2.4	improved	-2.4	#F8766D
#00BFC4	0.437229437229437	1	initial -2.2	initial	-2.2	#00BFC4
#F8766D	0.437229437229437	1	improved -2.2	improved	-2.2	#F8766D
#00BFC4	0.277056277056277	1	initial -2	initial	-2	#00BFC4
#F8766D	0.277056277056277	1	improved -2	improved	-2	#F8766D
#00BFC4	0.194805194805195	1	initial -1.8	initial	-1.8	#00BFC4
#F8766D	0.194805194805195	1	improved -1.8	improved	-1.8	#F8766D
#00BFC4	0.173160173160173	1	initial -1.6	initial	-1.6	#00BFC4
#F8766D	0.173160173160173	1	improved -1.6	improved	-1.6	#F8766D
#00BFC4	0.12987012987013	1	initial -1.4	initial	-1.4	#00BFC4
#F8766D	0.12987012987013	1	improved -1.4	improved	-1.4	#F8766D
#00BFC4	0.116883116883117	1	initial -1.2	initial	-1.2	#00BFC4
#F8766D	0.116883116883117	1	improved -1.2	improved	-1.2	#F8766D
#00BFC4	0.0822510822510823	1	initial -1	initial	-1	#00BFC4
#F8766D	0.0822510822510823	1	improved -1	improved	-1	#F8766D
#00BFC4	0.0216450216450216	1	initial -0.799999999999999	initial	-0.799999999999999	#00BFC4
#F8766D	0.0216450216450216	1	improved -0.799999999999999	improved	-0.799999999999999	#F8766D
#00BFC4	0.00865800865800866	1	initial -0.6	initial	-0.6	#00BFC4
#F8766D	0.00865800865800866	1	improved -0.6	improved	-0.6	#F8766D
#00BFC4	0.00432900432900433	1	initial -0.399999999999999	initial	-0.399999999999999	#00BFC4
#F8766D	0.00432900432900433	1	improved -0.399999999999999	improved	-0.399999999999999	#F8766D
#00BFC4	0	1	initial -0.199999999999999	initial	-0.199999999999999	#00BFC4
#F8766D	0	1	improved -0.199999999999999	improved	-0.199999999999999	#F8766D
#00BFC4	0	1	initial 0	initial	0	#00BFC4
#F8766D	0	1	improved 0	improved	0	#F8766D
#00BFC4	0	1	initial 0.200000000000001	initial	0.200000000000001	#00BFC4
#F8766D	0	1	improved 0.200000000000001	improved	0.200000000000001	#F8766D
#00BFC4	0	0.988095238095238	initial 0.4	initial	0.4	#00BFC4
#F8766D	0	0.988095238095238	improved 0.4	improved	0.4	#F8766D
#00BFC4	0	0.964285714285714	initial 0.600000000000001	initial	0.600000000000001	#00BFC4
#F8766D	0	0.964285714285714	improved 0.600000000000001	improved	0.600000000000001	#F8766D
#00BFC4	0	0.916666666666667	initial 0.800000000000001	initial	0.800000000000001	#00BFC4
#F8766D	0	0.916666666666667	improved 0.800000000000001	improved	0.800000000000001	#F8766D
#00BFC4	0	0.714285714285714	initial 1	initial	1	#00BFC4
#F8766D	0	0.714285714285714	improved 1	improved	1	#F8766D
#00BFC4	0	0.565476190476191	initial 1.2	initial	1.2	#00BFC4
#F8766D	0	0.565476190476191	improved 1.2	improved	1.2	#F8766D
#00BFC4	0	0.404761904761905	initial 1.4	initial	1.4	#00BFC4
#F8766D	0	0.404761904761905	improved 1.4	improved	1.4	#F8766D
#00BFC4	0	0.291666666666667	initial 1.6	initial	1.6	#00BFC4
#F8766D	0	0.291666666666667	improved 1.6	improved	1.6	#F8766D
#00BFC4	0	0.244047619047619	initial 1.8	initial	1.8	#00BFC4
#F8766D	0	0.244047619047619	improved 1.8	improved	1.8	#F8766D
#00BFC4	0	0.19047619047619	initial 2	initial	2	#00BFC4
#F8766D	0	0.19047619047619	improved 2	improved	2	#F8766D
#00BFC4	0	0.19047619047619	initial 2.2	initial	2.2	#00BFC4
#F8766D	0	0.19047619047619	improved 2.2	improved	2.2	#F8766D
#00BFC4	0	0.166666666666667	initial 2.4	initial	2.4	#00BFC4
#F8766D	0	0.166666666666667	improved 2.4	improved	2.4	#F8766D
#00BFC4	0	0.0416666666666667	initial 2.6	initial	2.6	#00BFC4
#F8766D	0	0.0416666666666667	improved 2.6	improved	2.6	#F8766D
#00BFC4	0	0.00595238095238095	initial 2.8	initial	2.8	#00BFC4
#F8766D	0	0.00595238095238095	improved 2.8	improved	2.8	#F8766D
#00BFC4	0	0.00595238095238095	initial 3	initial	3	#00BFC4
#F8766D	0	0.00595238095238095	improved 3	improved	3	#F8766D
#00BFC4	0	0.00595238095238095	initial 3.2	initial	3.2	#00BFC4
#F8766D	0	0.00595238095238095	improved 3.2	improved	3.2	#F8766D
#00BFC4	0	0	initial 3.4	initial	3.4	#00BFC4
#F8766D	0	0	improved 3.4	improved	3.4	#F8766D
#00BFC4	0	0	initial 3.6	initial	3.6	#00BFC4
#F8766D	0	0	improved 3.6	improved	3.6	#F8766D
#00BFC4	0	0	initial 3.8	initial	3.8	#00BFC4
#F8766D	0	0	improved 3.8	improved	3.8	#F8766D
#00BFC4	0	0	initial 4	initial	4	#00BFC4
#F8766D	0	0	improved 4	improved	4	#F8766D
#00BFC4	0	0	initial 4.2	initial	4.2	#00BFC4
#F8766D	0	0	improved 4.2	improved	4.2	#F8766D
#00BFC4	0	0	initial 4.4	initial	4.4	#00BFC4
#F8766D	0	0	improved 4.4	improved	4.4	#F8766D
