colour	x	y	key	showSelectedlegendcolour	clickSelects	fill
#00BFC4	1	1	initial -10	initial	-10	#00BFC4
#F8766D	1	1	improved -10	improved	-10	#F8766D
#00BFC4	1	1	initial -9.8	initial	-9.8	#00BFC4
#F8766D	1	1	improved -9.8	improved	-9.8	#F8766D
#00BFC4	1	1	initial -9.6	initial	-9.6	#00BFC4
#F8766D	1	1	improved -9.6	improved	-9.6	#F8766D
#00BFC4	1	1	initial -9.4	initial	-9.4	#00BFC4
#F8766D	1	1	improved -9.4	improved	-9.4	#F8766D
#00BFC4	1	1	initial -9.2	initial	-9.2	#00BFC4
#F8766D	1	1	improved -9.2	improved	-9.2	#F8766D
#00BFC4	1	1	initial -9	initial	-9	#00BFC4
#F8766D	1	1	improved -9	improved	-9	#F8766D
#00BFC4	1	1	initial -8.8	initial	-8.8	#00BFC4
#F8766D	1	1	improved -8.8	improved	-8.8	#F8766D
#00BFC4	1	1	initial -8.6	initial	-8.6	#00BFC4
#F8766D	1	1	improved -8.6	improved	-8.6	#F8766D
#00BFC4	1	1	initial -8.4	initial	-8.4	#00BFC4
#F8766D	1	1	improved -8.4	improved	-8.4	#F8766D
#00BFC4	1	1	initial -8.2	initial	-8.2	#00BFC4
#F8766D	1	1	improved -8.2	improved	-8.2	#F8766D
#00BFC4	1	1	initial -8	initial	-8	#00BFC4
#F8766D	1	1	improved -8	improved	-8	#F8766D
#00BFC4	1	1	initial -7.8	initial	-7.8	#00BFC4
#F8766D	1	1	improved -7.8	improved	-7.8	#F8766D
#00BFC4	1	1	initial -7.6	initial	-7.6	#00BFC4
#F8766D	1	1	improved -7.6	improved	-7.6	#F8766D
#00BFC4	1	1	initial -7.4	initial	-7.4	#00BFC4
#F8766D	1	1	improved -7.4	improved	-7.4	#F8766D
#00BFC4	1	1	initial -7.2	initial	-7.2	#00BFC4
#F8766D	1	1	improved -7.2	improved	-7.2	#F8766D
#00BFC4	1	1	initial -7	initial	-7	#00BFC4
#F8766D	1	1	improved -7	improved	-7	#F8766D
#00BFC4	1	1	initial -6.8	initial	-6.8	#00BFC4
#F8766D	1	1	improved -6.8	improved	-6.8	#F8766D
#00BFC4	1	1	initial -6.6	initial	-6.6	#00BFC4
#F8766D	1	1	improved -6.6	improved	-6.6	#F8766D
#00BFC4	1	1	initial -6.4	initial	-6.4	#00BFC4
#F8766D	1	1	improved -6.4	improved	-6.4	#F8766D
#00BFC4	1	1	initial -6.2	initial	-6.2	#00BFC4
#F8766D	1	1	improved -6.2	improved	-6.2	#F8766D
#00BFC4	1	1	initial -6	initial	-6	#00BFC4
#F8766D	1	1	improved -6	improved	-6	#F8766D
#00BFC4	0.993197278911565	1	initial -5.8	initial	-5.8	#00BFC4
#F8766D	0.993197278911565	1	improved -5.8	improved	-5.8	#F8766D
#00BFC4	0.993197278911565	1	initial -5.6	initial	-5.6	#00BFC4
#F8766D	0.993197278911565	1	improved -5.6	improved	-5.6	#F8766D
#00BFC4	0.993197278911565	1	initial -5.4	initial	-5.4	#00BFC4
#F8766D	0.993197278911565	1	improved -5.4	improved	-5.4	#F8766D
#00BFC4	0.979591836734694	1	initial -5.2	initial	-5.2	#00BFC4
#F8766D	0.979591836734694	1	improved -5.2	improved	-5.2	#F8766D
#00BFC4	0.965986394557823	1	initial -5	initial	-5	#00BFC4
#F8766D	0.965986394557823	1	improved -5	improved	-5	#F8766D
#00BFC4	0.965986394557823	1	initial -4.8	initial	-4.8	#00BFC4
#F8766D	0.965986394557823	1	improved -4.8	improved	-4.8	#F8766D
#00BFC4	0.789115646258503	1	initial -4.6	initial	-4.6	#00BFC4
#F8766D	0.789115646258503	1	improved -4.6	improved	-4.6	#F8766D
#00BFC4	0.700680272108844	1	initial -4.4	initial	-4.4	#00BFC4
#F8766D	0.700680272108844	1	improved -4.4	improved	-4.4	#F8766D
#00BFC4	0.666666666666667	1	initial -4.2	initial	-4.2	#00BFC4
#F8766D	0.666666666666667	1	improved -4.2	improved	-4.2	#F8766D
#00BFC4	0.666666666666667	1	initial -4	initial	-4	#00BFC4
#F8766D	0.666666666666667	1	improved -4	improved	-4	#F8766D
#00BFC4	0.666666666666667	1	initial -3.8	initial	-3.8	#00BFC4
#F8766D	0.666666666666667	1	improved -3.8	improved	-3.8	#F8766D
#00BFC4	0.612244897959184	1	initial -3.6	initial	-3.6	#00BFC4
#F8766D	0.612244897959184	1	improved -3.6	improved	-3.6	#F8766D
#00BFC4	0.551020408163265	1	initial -3.4	initial	-3.4	#00BFC4
#F8766D	0.551020408163265	1	improved -3.4	improved	-3.4	#F8766D
#00BFC4	0.523809523809524	1	initial -3.2	initial	-3.2	#00BFC4
#F8766D	0.523809523809524	1	improved -3.2	improved	-3.2	#F8766D
#00BFC4	0.489795918367347	1	initial -3	initial	-3	#00BFC4
#F8766D	0.489795918367347	1	improved -3	improved	-3	#F8766D
#00BFC4	0.428571428571429	1	initial -2.8	initial	-2.8	#00BFC4
#F8766D	0.428571428571429	1	improved -2.8	improved	-2.8	#F8766D
#00BFC4	0.387755102040816	1	initial -2.6	initial	-2.6	#00BFC4
#F8766D	0.387755102040816	1	improved -2.6	improved	-2.6	#F8766D
#00BFC4	0.380952380952381	1	initial -2.4	initial	-2.4	#00BFC4
#F8766D	0.380952380952381	1	improved -2.4	improved	-2.4	#F8766D
#00BFC4	0.374149659863946	1	initial -2.2	initial	-2.2	#00BFC4
#F8766D	0.374149659863946	1	improved -2.2	improved	-2.2	#F8766D
#00BFC4	0.326530612244898	1	initial -2	initial	-2	#00BFC4
#F8766D	0.326530612244898	1	improved -2	improved	-2	#F8766D
#00BFC4	0.285714285714286	1	initial -1.8	initial	-1.8	#00BFC4
#F8766D	0.285714285714286	1	improved -1.8	improved	-1.8	#F8766D
#00BFC4	0.231292517006803	1	initial -1.6	initial	-1.6	#00BFC4
#F8766D	0.231292517006803	1	improved -1.6	improved	-1.6	#F8766D
#00BFC4	0.156462585034014	1	initial -1.4	initial	-1.4	#00BFC4
#F8766D	0.156462585034014	1	improved -1.4	improved	-1.4	#F8766D
#00BFC4	0.0612244897959184	1	initial -1.2	initial	-1.2	#00BFC4
#F8766D	0.0612244897959184	1	improved -1.2	improved	-1.2	#F8766D
#00BFC4	0.0136054421768707	1	initial -1	initial	-1	#00BFC4
#F8766D	0.0136054421768707	1	improved -1	improved	-1	#F8766D
#00BFC4	0.00680272108843537	1	initial -0.799999999999999	initial	-0.799999999999999	#00BFC4
#F8766D	0.00680272108843537	1	improved -0.799999999999999	improved	-0.799999999999999	#F8766D
#00BFC4	0	1	initial -0.6	initial	-0.6	#00BFC4
#F8766D	0	1	improved -0.6	improved	-0.6	#F8766D
#00BFC4	0	1	initial -0.399999999999999	initial	-0.399999999999999	#00BFC4
#F8766D	0	1	improved -0.399999999999999	improved	-0.399999999999999	#F8766D
#00BFC4	0	1	initial -0.199999999999999	initial	-0.199999999999999	#00BFC4
#F8766D	0	1	improved -0.199999999999999	improved	-0.199999999999999	#F8766D
#00BFC4	0	1	initial 0	initial	0	#00BFC4
#F8766D	0	1	improved 0	improved	0	#F8766D
#00BFC4	0	1	initial 0.200000000000001	initial	0.200000000000001	#00BFC4
#F8766D	0	1	improved 0.200000000000001	improved	0.200000000000001	#F8766D
#00BFC4	0	1	initial 0.4	initial	0.4	#00BFC4
#F8766D	0	1	improved 0.4	improved	0.4	#F8766D
#00BFC4	0	1	initial 0.600000000000001	initial	0.600000000000001	#00BFC4
#F8766D	0	1	improved 0.600000000000001	improved	0.600000000000001	#F8766D
#00BFC4	0	0.984375	initial 0.800000000000001	initial	0.800000000000001	#00BFC4
#F8766D	0	0.984375	improved 0.800000000000001	improved	0.800000000000001	#F8766D
#00BFC4	0	0.984375	initial 1	initial	1	#00BFC4
#F8766D	0	0.984375	improved 1	improved	1	#F8766D
#00BFC4	0	0.921875	initial 1.2	initial	1.2	#00BFC4
#F8766D	0	0.921875	improved 1.2	improved	1.2	#F8766D
#00BFC4	0	0.671875	initial 1.4	initial	1.4	#00BFC4
#F8766D	0	0.671875	improved 1.4	improved	1.4	#F8766D
#00BFC4	0	0.515625	initial 1.6	initial	1.6	#00BFC4
#F8766D	0	0.515625	improved 1.6	improved	1.6	#F8766D
#00BFC4	0	0.359375	initial 1.8	initial	1.8	#00BFC4
#F8766D	0	0.359375	improved 1.8	improved	1.8	#F8766D
#00BFC4	0	0.359375	initial 2	initial	2	#00BFC4
#F8766D	0	0.359375	improved 2	improved	2	#F8766D
#00BFC4	0	0.328125	initial 2.2	initial	2.2	#00BFC4
#F8766D	0	0.328125	improved 2.2	improved	2.2	#F8766D
#00BFC4	0	0.296875	initial 2.4	initial	2.4	#00BFC4
#F8766D	0	0.296875	improved 2.4	improved	2.4	#F8766D
#00BFC4	0	0.203125	initial 2.6	initial	2.6	#00BFC4
#F8766D	0	0.203125	improved 2.6	improved	2.6	#F8766D
#00BFC4	0	0.203125	initial 2.8	initial	2.8	#00BFC4
#F8766D	0	0.203125	improved 2.8	improved	2.8	#F8766D
#00BFC4	0	0.140625	initial 3	initial	3	#00BFC4
#F8766D	0	0.140625	improved 3	improved	3	#F8766D
#00BFC4	0	0.109375	initial 3.2	initial	3.2	#00BFC4
#F8766D	0	0.109375	improved 3.2	improved	3.2	#F8766D
#00BFC4	0	0	initial 3.4	initial	3.4	#00BFC4
#F8766D	0	0	improved 3.4	improved	3.4	#F8766D
#00BFC4	0	0	initial 3.6	initial	3.6	#00BFC4
#F8766D	0	0	improved 3.6	improved	3.6	#F8766D
#00BFC4	0	0	initial 3.8	initial	3.8	#00BFC4
#F8766D	0	0	improved 3.8	improved	3.8	#F8766D
#00BFC4	0	0	initial 4	initial	4	#00BFC4
#F8766D	0	0	improved 4	improved	4	#F8766D
#00BFC4	0	0	initial 4.2	initial	4.2	#00BFC4
#F8766D	0	0	improved 4.2	improved	4.2	#F8766D
#00BFC4	0	0	initial 4.4	initial	4.4	#00BFC4
#F8766D	0	0	improved 4.4	improved	4.4	#F8766D
#00BFC4	0	0	initial 4.6	initial	4.6	#00BFC4
#F8766D	0	0	improved 4.6	improved	4.6	#F8766D
#00BFC4	0	0	initial 4.8	initial	4.8	#00BFC4
#F8766D	0	0	improved 4.8	improved	4.8	#F8766D
