colour	x	y	key	showSelectedlegendcolour	clickSelects	fill
#00BFC4	1	1	initial -10	initial	-10	#00BFC4
#F8766D	1	1	improved -10	improved	-10	#F8766D
#00BFC4	1	1	initial -9.8	initial	-9.8	#00BFC4
#F8766D	1	1	improved -9.8	improved	-9.8	#F8766D
#00BFC4	1	1	initial -9.6	initial	-9.6	#00BFC4
#F8766D	1	1	improved -9.6	improved	-9.6	#F8766D
#00BFC4	1	1	initial -9.4	initial	-9.4	#00BFC4
#F8766D	1	1	improved -9.4	improved	-9.4	#F8766D
#00BFC4	1	1	initial -9.2	initial	-9.2	#00BFC4
#F8766D	1	1	improved -9.2	improved	-9.2	#F8766D
#00BFC4	1	1	initial -9	initial	-9	#00BFC4
#F8766D	1	1	improved -9	improved	-9	#F8766D
#00BFC4	1	1	initial -8.8	initial	-8.8	#00BFC4
#F8766D	1	1	improved -8.8	improved	-8.8	#F8766D
#00BFC4	1	1	initial -8.6	initial	-8.6	#00BFC4
#F8766D	1	1	improved -8.6	improved	-8.6	#F8766D
#00BFC4	1	1	initial -8.4	initial	-8.4	#00BFC4
#F8766D	1	1	improved -8.4	improved	-8.4	#F8766D
#00BFC4	1	1	initial -8.2	initial	-8.2	#00BFC4
#F8766D	1	1	improved -8.2	improved	-8.2	#F8766D
#00BFC4	1	1	initial -8	initial	-8	#00BFC4
#F8766D	1	1	improved -8	improved	-8	#F8766D
#00BFC4	1	1	initial -7.8	initial	-7.8	#00BFC4
#F8766D	1	1	improved -7.8	improved	-7.8	#F8766D
#00BFC4	1	1	initial -7.6	initial	-7.6	#00BFC4
#F8766D	1	1	improved -7.6	improved	-7.6	#F8766D
#00BFC4	1	1	initial -7.4	initial	-7.4	#00BFC4
#F8766D	1	1	improved -7.4	improved	-7.4	#F8766D
#00BFC4	1	1	initial -7.2	initial	-7.2	#00BFC4
#F8766D	1	1	improved -7.2	improved	-7.2	#F8766D
#00BFC4	1	1	initial -7	initial	-7	#00BFC4
#F8766D	1	1	improved -7	improved	-7	#F8766D
#00BFC4	1	1	initial -6.8	initial	-6.8	#00BFC4
#F8766D	1	1	improved -6.8	improved	-6.8	#F8766D
#00BFC4	1	1	initial -6.6	initial	-6.6	#00BFC4
#F8766D	1	1	improved -6.6	improved	-6.6	#F8766D
#00BFC4	0.998908296943231	1	initial -6.4	initial	-6.4	#00BFC4
#F8766D	0.998908296943231	1	improved -6.4	improved	-6.4	#F8766D
#00BFC4	0.996724890829694	1	initial -6.2	initial	-6.2	#00BFC4
#F8766D	0.994541484716157	1	improved -6.2	improved	-6.2	#F8766D
#00BFC4	0.994541484716157	1	initial -6	initial	-6	#00BFC4
#F8766D	0.994541484716157	1	improved -6	improved	-6	#F8766D
#00BFC4	0.993449781659389	1	initial -5.8	initial	-5.8	#00BFC4
#F8766D	0.994541484716157	1	improved -5.8	improved	-5.8	#F8766D
#00BFC4	0.991266375545852	1	initial -5.6	initial	-5.6	#00BFC4
#F8766D	0.994541484716157	1	improved -5.6	improved	-5.6	#F8766D
#00BFC4	0.986899563318777	1	initial -5.4	initial	-5.4	#00BFC4
#F8766D	0.993449781659389	1	improved -5.4	improved	-5.4	#F8766D
#00BFC4	0.986899563318777	1	initial -5.2	initial	-5.2	#00BFC4
#F8766D	0.990174672489083	1	improved -5.2	improved	-5.2	#F8766D
#00BFC4	0.982532751091703	1	initial -5	initial	-5	#00BFC4
#F8766D	0.98471615720524	1	improved -5	improved	-5	#F8766D
#00BFC4	0.979257641921397	1	initial -4.8	initial	-4.8	#00BFC4
#F8766D	0.978165938864629	1	improved -4.8	improved	-4.8	#F8766D
#00BFC4	0.974890829694323	1	initial -4.6	initial	-4.6	#00BFC4
#F8766D	0.972707423580786	1	improved -4.6	improved	-4.6	#F8766D
#00BFC4	0.972707423580786	1	initial -4.4	initial	-4.4	#00BFC4
#F8766D	0.970524017467249	1	improved -4.4	improved	-4.4	#F8766D
#00BFC4	0.954148471615721	1	initial -4.2	initial	-4.2	#00BFC4
#F8766D	0.957423580786026	1	improved -4.2	improved	-4.2	#F8766D
#00BFC4	0.954148471615721	1	initial -4	initial	-4	#00BFC4
#F8766D	0.955240174672489	1	improved -4	improved	-4	#F8766D
#00BFC4	0.935589519650655	1	initial -3.8	initial	-3.8	#00BFC4
#F8766D	0.944323144104803	1	improved -3.8	improved	-3.8	#F8766D
#00BFC4	0.922489082969432	1	initial -3.6	initial	-3.6	#00BFC4
#F8766D	0.934497816593886	1	improved -3.6	improved	-3.6	#F8766D
#00BFC4	0.887554585152838	1	initial -3.4	initial	-3.4	#00BFC4
#F8766D	0.895196506550218	1	improved -3.4	improved	-3.4	#F8766D
#00BFC4	0.881004366812227	1	initial -3.2	initial	-3.2	#00BFC4
#F8766D	0.885371179039301	1	improved -3.2	improved	-3.2	#F8766D
#00BFC4	0.850436681222707	1	initial -3	initial	-3	#00BFC4
#F8766D	0.851528384279476	1	improved -3	improved	-3	#F8766D
#00BFC4	0.814410480349345	1	initial -2.8	initial	-2.8	#00BFC4
#F8766D	0.816593886462882	1	improved -2.8	improved	-2.8	#F8766D
#00BFC4	0.779475982532751	0.997929606625259	initial -2.6	initial	-2.6	#00BFC4
#F8766D	0.779475982532751	1	improved -2.6	improved	-2.6	#F8766D
#00BFC4	0.736899563318777	0.993788819875776	initial -2.4	initial	-2.4	#00BFC4
#F8766D	0.748908296943232	0.997929606625259	improved -2.4	improved	-2.4	#F8766D
#00BFC4	0.676855895196507	0.993788819875776	initial -2.2	initial	-2.2	#00BFC4
#F8766D	0.698689956331878	0.995859213250518	improved -2.2	improved	-2.2	#F8766D
#00BFC4	0.592794759825328	0.985507246376812	initial -2	initial	-2	#00BFC4
#F8766D	0.625545851528384	0.993788819875776	improved -2	improved	-2	#F8766D
#00BFC4	0.549126637554585	0.98343685300207	initial -1.8	initial	-1.8	#00BFC4
#F8766D	0.564410480349345	0.985507246376812	improved -1.8	improved	-1.8	#F8766D
#00BFC4	0.494541484716157	0.975155279503106	initial -1.6	initial	-1.6	#00BFC4
#F8766D	0.519650655021834	0.979296066252588	improved -1.6	improved	-1.6	#F8766D
#00BFC4	0.433406113537118	0.975155279503106	initial -1.4	initial	-1.4	#00BFC4
#F8766D	0.443231441048035	0.981366459627329	improved -1.4	improved	-1.4	#F8766D
#00BFC4	0.381004366812227	0.973084886128364	initial -1.2	initial	-1.2	#00BFC4
#F8766D	0.391921397379913	0.981366459627329	improved -1.2	improved	-1.2	#F8766D
#00BFC4	0.338427947598253	0.973084886128364	initial -1	initial	-1	#00BFC4
#F8766D	0.354803493449782	0.973084886128364	improved -1	improved	-1	#F8766D
#00BFC4	0.274017467248908	0.979296066252588	initial -0.799999999999999	initial	-0.799999999999999	#00BFC4
#F8766D	0.296943231441048	0.977225672877847	improved -0.799999999999999	improved	-0.799999999999999	#F8766D
#00BFC4	0.228165938864629	0.98343685300207	initial -0.6	initial	-0.6	#00BFC4
#F8766D	0.248908296943231	0.977225672877847	improved -0.6	improved	-0.6	#F8766D
#00BFC4	0.183406113537118	0.98343685300207	initial -0.399999999999999	initial	-0.399999999999999	#00BFC4
#F8766D	0.212882096069869	0.968944099378882	improved -0.399999999999999	improved	-0.399999999999999	#F8766D
#00BFC4	0.146288209606987	0.985507246376812	initial -0.199999999999999	initial	-0.199999999999999	#00BFC4
#F8766D	0.179039301310044	0.960662525879917	improved -0.199999999999999	improved	-0.199999999999999	#F8766D
#00BFC4	0.0938864628820961	0.991718426501035	initial 0	initial	0	#00BFC4
#F8766D	0.141921397379913	0.956521739130435	improved 0	improved	0	#F8766D
#00BFC4	0.100436681222707	0.886128364389234	initial 0.200000000000001	initial	0.200000000000001	#00BFC4
#F8766D	0.123362445414847	0.923395445134576	improved 0.200000000000001	improved	0.200000000000001	#F8766D
#00BFC4	0.0906113537117904	0.824016563146998	initial 0.4	initial	0.4	#00BFC4
#F8766D	0.109170305676856	0.890269151138717	improved 0.4	improved	0.4	#F8766D
#00BFC4	0.0818777292576419	0.747412008281574	initial 0.600000000000001	initial	0.600000000000001	#00BFC4
#F8766D	0.0698689956331878	0.732919254658385	improved 0.600000000000001	improved	0.600000000000001	#F8766D
#00BFC4	0.0709606986899563	0.664596273291926	initial 0.800000000000001	initial	0.800000000000001	#00BFC4
#F8766D	0.0556768558951965	0.660455486542443	improved 0.800000000000001	improved	0.800000000000001	#F8766D
#00BFC4	0.0676855895196507	0.575569358178054	initial 1	initial	1	#00BFC4
#F8766D	0.0458515283842795	0.579710144927536	improved 1	improved	1	#F8766D
#00BFC4	0.0764192139737991	0.513457556935818	initial 1.2	initial	1.2	#00BFC4
#F8766D	0.0447598253275109	0.53416149068323	improved 1.2	improved	1.2	#F8766D
#00BFC4	0.0633187772925764	0.461697722567288	initial 1.4	initial	1.4	#00BFC4
#F8766D	0.037117903930131	0.474120082815735	improved 1.4	improved	1.4	#F8766D
#00BFC4	0.0589519650655022	0.401656314699793	initial 1.6	initial	1.6	#00BFC4
#F8766D	0.037117903930131	0.407867494824017	improved 1.6	improved	1.6	#F8766D
#00BFC4	0.0589519650655022	0.335403726708075	initial 1.8	initial	1.8	#00BFC4
#F8766D	0.0360262008733625	0.347826086956522	improved 1.8	improved	1.8	#F8766D
#00BFC4	0.0513100436681223	0.267080745341615	initial 2	initial	2	#00BFC4
#F8766D	0.0327510917030568	0.283643892339545	improved 2	improved	2	#F8766D
#00BFC4	0.0447598253275109	0.227743271221532	initial 2.2	initial	2.2	#00BFC4
#F8766D	0.0294759825327511	0.246376811594203	improved 2.2	improved	2.2	#F8766D
#00BFC4	0.0349344978165939	0.182194616977226	initial 2.4	initial	2.4	#00BFC4
#F8766D	0.027292576419214	0.20703933747412	improved 2.4	improved	2.4	#F8766D
#00BFC4	0.0262008733624454	0.151138716356108	initial 2.6	initial	2.6	#00BFC4
#F8766D	0.0218340611353712	0.163561076604555	improved 2.6	improved	2.6	#F8766D
#00BFC4	0.0240174672489083	0.113871635610766	initial 2.8	initial	2.8	#00BFC4
#F8766D	0.0262008733624454	0.132505175983437	improved 2.8	improved	2.8	#F8766D
#00BFC4	0.0218340611353712	0.0910973084886128	initial 3	initial	3	#00BFC4
#F8766D	0.0218340611353712	0.0973084886128364	improved 3	improved	3	#F8766D
