group	x	y	PANEL
1	-11.5675965052519	3767	1
1	-3.97825708713285	3766	1
1	-3.56564372607101	3764	1
1	-3.46246574905651	3762	1
1	-3.32749681028904	3760	1
1	-2.98376040799761	3759	1
1	-2.65603810042071	3758	1
1	-2.52986742768657	3757	1
1	-2.46113191244348	3753	1
1	-2.43000604772217	3751	1
1	-2.39964483935272	3750	1
1	-2.39157396858407	3745	1
1	-2.37746681029638	3743	1
1	-2.31790461801844	3741	1
1	-2.25544150237738	3739	1
1	-2.24308533516926	3738	1
1	-2.21536688080461	3737	1
1	-2.14735254616875	3729	1
1	-2.07086000305394	3725	1
1	-1.97440146302656	3720	1
1	-1.89034289368838	3719	1
1	-1.85842830003313	3718	1
1	-1.83359225222069	3717	1
1	-1.81362509481546	3712	1
1	-1.80967126055166	3711	1
1	-1.80655098421828	3708	1
1	-1.79223592667642	3706	1
1	-1.77836761704942	3705	1
1	-1.77082562827718	3703	1
1	-1.75913760735619	3701	1
1	-1.72009192457241	3699	1
1	-1.68507053064935	3698	1
1	-1.66606312761367	3697	1
1	-1.63988031794608	3696	1
1	-1.62324112752543	3695	1
1	-1.58700145131806	3694	1
1	-1.55239356614541	3689	1
1	-1.54031667982732	3688	1
1	-1.50200863870295	3686	1
1	-1.46346101822376	3685	1
1	-1.45129673620335	3684	1
1	-1.44143233055596	3680	1
1	-1.42256991087182	3679	1
1	-1.39756205497816	3678	1
1	-1.38478767071096	3678	1
1	-1.38117063775589	3676	1
1	-1.37683359377867	3675	1
1	-1.37313044864552	3669	1
1	-1.35580710204145	3667	1
1	-1.32995658316678	3659	1
1	-1.30580673916801	3654	1
1	-1.28339752347102	3652	1
1	-1.27359121027009	3651	1
1	-1.26808605128799	3650	1
1	-1.26115480114695	3649	1
1	-1.25172275039824	3641	1
1	-1.24407969550222	3640	1
1	-1.23742099280744	3639	1
1	-1.22680254935107	3638	1
1	-1.21105193279747	3636	1
1	-1.18312464648757	3633	1
1	-1.15703858470968	3632	1
1	-1.13806927637503	3629	1
1	-1.12701271483974	3627	1
1	-1.12415305633602	3625	1
1	-1.12088238320416	3624	1
1	-1.11384652706746	3622	1
1	-1.10299871284473	3620	1
1	-1.09383613211767	3618	1
1	-1.07432300519548	3616	1
1	-1.05212183389974	3612	1
1	-1.03326184861061	3610	1
1	-1.02080500644491	3609	1
1	-1.01346651322894	3607	1
1	-1.00691620616029	3606	1
1	-1.00427351554779	3604	1
1	-0.998003876779624	3603	1
1	-0.992860711062166	3602	1
1	-0.988186195575995	3601	1
1	-0.979693215611745	3599	1
1	-0.971962028600483	3598	1
1	-0.966612611973359	3597	1
1	-0.962679234267515	3595	1
1	-0.960317324668996	3594	1
1	-0.949605798469891	3593	1
1	-0.939145683644314	3592	1
1	-0.93141950722665	3591	1
1	-0.922718875254179	3588	1
1	-0.917610232748764	3586	1
1	-0.895537619645287	3585	1
1	-0.873540040509795	3584	1
1	-0.870407172977412	3582	1
1	-0.868724270102679	3580	1
1	-0.865275786005411	3572	1
1	-0.862988216930483	3571	1
1	-0.839240547803933	3570	1
1	-0.814507477129984	3567	1
1	-0.796162545011783	3564	1
1	-0.774435873399605	3558	1
1	-0.768361898118736	3557	1
1	-0.766514383325954	3555	1
1	-0.760363297542022	3554	1
1	-0.750575699103264	3553	1
1	-0.744462133048015	3552	1
1	-0.729963662197275	3550	1
1	-0.710272824272717	3549	1
1	-0.701095311061565	3548	1
1	-0.693323265814597	3547	1
1	-0.684149119311169	3545	1
1	-0.676524876773295	3543	1
1	-0.671989935833352	3541	1
1	-0.655634307551693	3536	1
1	-0.637489532961972	3534	1
1	-0.619335172698923	3531	1
1	-0.601211288838849	3530	1
1	-0.59598867647531	3529	1
1	-0.591975763372468	3528	1
1	-0.590683066446733	3526	1
1	-0.585327080819484	3525	1
1	-0.579023965261199	3524	1
1	-0.575191236805577	3523	1
1	-0.572261150454819	3522	1
1	-0.568239704203092	3523	1
1	-0.550706747058972	3522	1
1	-0.525995901001093	3521	1
1	-0.506094236583797	3519	1
1	-0.488220882125547	3518	1
1	-0.465141884125214	3514	1
1	-0.447351808747963	3512	1
1	-0.437858749047297	3510	1
1	-0.427830918485144	3508	1
1	-0.412249711592384	3507	1
1	-0.400427588090499	3505	1
1	-0.399750033336039	3503	1
1	-0.398892489385945	3501	1
1	-0.396998091193495	3498	1
1	-0.394199355644898	3491	1
1	-0.388749282685898	3490	1
1	-0.382575053432648	3491	1
1	-0.376020680677522	3490	1
1	-0.369041988970851	3486	1
1	-0.365362137155026	3484	1
1	-0.362917586736016	3483	1
1	-0.361331805987955	3482	1
1	-0.358685726867841	3480	1
1	-0.354638921405585	3479	1
