colour	x	y	key	showSelectedlegendcolour	clickSelects	fill
#00BFC4	1	1	initial -10	initial	-10	#00BFC4
#F8766D	1	1	improved -10	improved	-10	#F8766D
#00BFC4	1	1	initial -9.8	initial	-9.8	#00BFC4
#F8766D	1	1	improved -9.8	improved	-9.8	#F8766D
#00BFC4	1	1	initial -9.6	initial	-9.6	#00BFC4
#F8766D	1	1	improved -9.6	improved	-9.6	#F8766D
#00BFC4	1	1	initial -9.4	initial	-9.4	#00BFC4
#F8766D	1	1	improved -9.4	improved	-9.4	#F8766D
#00BFC4	1	1	initial -9.2	initial	-9.2	#00BFC4
#F8766D	1	1	improved -9.2	improved	-9.2	#F8766D
#00BFC4	1	1	initial -9	initial	-9	#00BFC4
#F8766D	1	1	improved -9	improved	-9	#F8766D
#00BFC4	1	1	initial -8.8	initial	-8.8	#00BFC4
#F8766D	1	1	improved -8.8	improved	-8.8	#F8766D
#00BFC4	1	1	initial -8.6	initial	-8.6	#00BFC4
#F8766D	1	1	improved -8.6	improved	-8.6	#F8766D
#00BFC4	1	1	initial -8.4	initial	-8.4	#00BFC4
#F8766D	1	1	improved -8.4	improved	-8.4	#F8766D
#00BFC4	1	1	initial -8.2	initial	-8.2	#00BFC4
#F8766D	1	1	improved -8.2	improved	-8.2	#F8766D
#00BFC4	1	1	initial -8	initial	-8	#00BFC4
#F8766D	1	1	improved -8	improved	-8	#F8766D
#00BFC4	1	1	initial -7.8	initial	-7.8	#00BFC4
#F8766D	1	1	improved -7.8	improved	-7.8	#F8766D
#00BFC4	1	1	initial -7.6	initial	-7.6	#00BFC4
#F8766D	1	1	improved -7.6	improved	-7.6	#F8766D
#00BFC4	1	1	initial -7.4	initial	-7.4	#00BFC4
#F8766D	1	1	improved -7.4	improved	-7.4	#F8766D
#00BFC4	1	1	initial -7.2	initial	-7.2	#00BFC4
#F8766D	1	1	improved -7.2	improved	-7.2	#F8766D
#00BFC4	1	1	initial -7	initial	-7	#00BFC4
#F8766D	1	1	improved -7	improved	-7	#F8766D
#00BFC4	1	1	initial -6.8	initial	-6.8	#00BFC4
#F8766D	1	1	improved -6.8	improved	-6.8	#F8766D
#00BFC4	1	1	initial -6.6	initial	-6.6	#00BFC4
#F8766D	1	1	improved -6.6	improved	-6.6	#F8766D
#00BFC4	1	1	initial -6.4	initial	-6.4	#00BFC4
#F8766D	1	1	improved -6.4	improved	-6.4	#F8766D
#00BFC4	1	1	initial -6.2	initial	-6.2	#00BFC4
#F8766D	1	1	improved -6.2	improved	-6.2	#F8766D
#00BFC4	1	1	initial -6	initial	-6	#00BFC4
#F8766D	1	1	improved -6	improved	-6	#F8766D
#00BFC4	1	1	initial -5.8	initial	-5.8	#00BFC4
#F8766D	1	1	improved -5.8	improved	-5.8	#F8766D
#00BFC4	1	1	initial -5.6	initial	-5.6	#00BFC4
#F8766D	1	1	improved -5.6	improved	-5.6	#F8766D
#00BFC4	1	1	initial -5.4	initial	-5.4	#00BFC4
#F8766D	1	1	improved -5.4	improved	-5.4	#F8766D
#00BFC4	1	1	initial -5.2	initial	-5.2	#00BFC4
#F8766D	1	1	improved -5.2	improved	-5.2	#F8766D
#00BFC4	1	1	initial -5	initial	-5	#00BFC4
#F8766D	1	1	improved -5	improved	-5	#F8766D
#00BFC4	1	1	initial -4.8	initial	-4.8	#00BFC4
#F8766D	1	1	improved -4.8	improved	-4.8	#F8766D
#00BFC4	1	1	initial -4.6	initial	-4.6	#00BFC4
#F8766D	1	1	improved -4.6	improved	-4.6	#F8766D
#00BFC4	1	1	initial -4.4	initial	-4.4	#00BFC4
#F8766D	1	1	improved -4.4	improved	-4.4	#F8766D
#00BFC4	1	1	initial -4.2	initial	-4.2	#00BFC4
#F8766D	1	1	improved -4.2	improved	-4.2	#F8766D
#00BFC4	0.991228070175439	1	initial -4	initial	-4	#00BFC4
#F8766D	0.991228070175439	1	improved -4	improved	-4	#F8766D
#00BFC4	0.991228070175439	1	initial -3.8	initial	-3.8	#00BFC4
#F8766D	0.991228070175439	1	improved -3.8	improved	-3.8	#F8766D
#00BFC4	0.991228070175439	1	initial -3.6	initial	-3.6	#00BFC4
#F8766D	0.991228070175439	1	improved -3.6	improved	-3.6	#F8766D
#00BFC4	0.947368421052632	1	initial -3.4	initial	-3.4	#00BFC4
#F8766D	0.947368421052632	1	improved -3.4	improved	-3.4	#F8766D
#00BFC4	0.947368421052632	1	initial -3.2	initial	-3.2	#00BFC4
#F8766D	0.947368421052632	1	improved -3.2	improved	-3.2	#F8766D
#00BFC4	0.93859649122807	1	initial -3	initial	-3	#00BFC4
#F8766D	0.93859649122807	1	improved -3	improved	-3	#F8766D
#00BFC4	0.93859649122807	1	initial -2.8	initial	-2.8	#00BFC4
#F8766D	0.93859649122807	1	improved -2.8	improved	-2.8	#F8766D
#00BFC4	0.93859649122807	1	initial -2.6	initial	-2.6	#00BFC4
#F8766D	0.93859649122807	1	improved -2.6	improved	-2.6	#F8766D
#00BFC4	0.894736842105263	0.984848484848485	initial -2.4	initial	-2.4	#00BFC4
#F8766D	0.885964912280702	0.984848484848485	improved -2.4	improved	-2.4	#F8766D
#00BFC4	0.763157894736842	0.984848484848485	initial -2.2	initial	-2.2	#00BFC4
#F8766D	0.763157894736842	0.984848484848485	improved -2.2	improved	-2.2	#F8766D
#00BFC4	0.754385964912281	0.984848484848485	initial -2	initial	-2	#00BFC4
#F8766D	0.736842105263158	0.984848484848485	improved -2	improved	-2	#F8766D
#00BFC4	0.614035087719298	0.984848484848485	initial -1.8	initial	-1.8	#00BFC4
#F8766D	0.614035087719298	0.984848484848485	improved -1.8	improved	-1.8	#F8766D
#00BFC4	0.570175438596491	0.96969696969697	initial -1.6	initial	-1.6	#00BFC4
#F8766D	0.578947368421053	0.96969696969697	improved -1.6	improved	-1.6	#F8766D
#00BFC4	0.43859649122807	0.96969696969697	initial -1.4	initial	-1.4	#00BFC4
#F8766D	0.447368421052632	0.96969696969697	improved -1.4	improved	-1.4	#F8766D
#00BFC4	0.324561403508772	0.954545454545455	initial -1.2	initial	-1.2	#00BFC4
#F8766D	0.307017543859649	0.96969696969697	improved -1.2	improved	-1.2	#F8766D
#00BFC4	0.201754385964912	0.954545454545455	initial -1	initial	-1	#00BFC4
#F8766D	0.201754385964912	0.96969696969697	improved -1	improved	-1	#F8766D
#00BFC4	0.105263157894737	0.954545454545455	initial -0.799999999999999	initial	-0.799999999999999	#00BFC4
#F8766D	0.114035087719298	0.954545454545455	improved -0.799999999999999	improved	-0.799999999999999	#F8766D
#00BFC4	0.0614035087719298	0.96969696969697	initial -0.6	initial	-0.6	#00BFC4
#F8766D	0.0701754385964912	0.96969696969697	improved -0.6	improved	-0.6	#F8766D
#00BFC4	0.0350877192982456	0.96969696969697	initial -0.399999999999999	initial	-0.399999999999999	#00BFC4
#F8766D	0.043859649122807	0.96969696969697	improved -0.399999999999999	improved	-0.399999999999999	#F8766D
#00BFC4	0.0350877192982456	0.96969696969697	initial -0.199999999999999	initial	-0.199999999999999	#00BFC4
#F8766D	0.0087719298245614	0.96969696969697	improved -0.199999999999999	improved	-0.199999999999999	#F8766D
#00BFC4	0.0087719298245614	0.96969696969697	initial 0	initial	0	#00BFC4
#F8766D	0.0087719298245614	0.939393939393939	improved 0	improved	0	#F8766D
#00BFC4	0.0087719298245614	0.924242424242424	initial 0.200000000000001	initial	0.200000000000001	#00BFC4
#F8766D	0.0087719298245614	0.924242424242424	improved 0.200000000000001	improved	0.200000000000001	#F8766D
#00BFC4	0.0087719298245614	0.924242424242424	initial 0.4	initial	0.4	#00BFC4
#F8766D	0.0087719298245614	0.924242424242424	improved 0.4	improved	0.4	#F8766D
#00BFC4	0.0087719298245614	0.909090909090909	initial 0.600000000000001	initial	0.600000000000001	#00BFC4
#F8766D	0.0087719298245614	0.924242424242424	improved 0.600000000000001	improved	0.600000000000001	#F8766D
#00BFC4	0.0350877192982456	0.863636363636364	initial 0.800000000000001	initial	0.800000000000001	#00BFC4
#F8766D	0.0350877192982456	0.863636363636364	improved 0.800000000000001	improved	0.800000000000001	#F8766D
#00BFC4	0.043859649122807	0.666666666666667	initial 1	initial	1	#00BFC4
#F8766D	0.043859649122807	0.666666666666667	improved 1	improved	1	#F8766D
#00BFC4	0.0526315789473684	0.53030303030303	initial 1.2	initial	1.2	#00BFC4
#F8766D	0.0526315789473684	0.53030303030303	improved 1.2	improved	1.2	#F8766D
#00BFC4	0.0526315789473684	0.46969696969697	initial 1.4	initial	1.4	#00BFC4
#F8766D	0.0526315789473684	0.46969696969697	improved 1.4	improved	1.4	#F8766D
#00BFC4	0.0526315789473684	0.287878787878788	initial 1.6	initial	1.6	#00BFC4
#F8766D	0.043859649122807	0.303030303030303	improved 1.6	improved	1.6	#F8766D
#00BFC4	0.0263157894736842	0.272727272727273	initial 1.8	initial	1.8	#00BFC4
#F8766D	0.0263157894736842	0.272727272727273	improved 1.8	improved	1.8	#F8766D
#00BFC4	0.0175438596491228	0.227272727272727	initial 2	initial	2	#00BFC4
#F8766D	0.0175438596491228	0.227272727272727	improved 2	improved	2	#F8766D
#00BFC4	0.0175438596491228	0.151515151515152	initial 2.2	initial	2.2	#00BFC4
#F8766D	0.0175438596491228	0.151515151515152	improved 2.2	improved	2.2	#F8766D
#00BFC4	0.0263157894736842	0.136363636363636	initial 2.4	initial	2.4	#00BFC4
#F8766D	0.0175438596491228	0.151515151515152	improved 2.4	improved	2.4	#F8766D
#00BFC4	0.0263157894736842	0.106060606060606	initial 2.6	initial	2.6	#00BFC4
#F8766D	0.0263157894736842	0.106060606060606	improved 2.6	improved	2.6	#F8766D
#00BFC4	0.0175438596491228	0.0909090909090909	initial 2.8	initial	2.8	#00BFC4
#F8766D	0.0175438596491228	0.0909090909090909	improved 2.8	improved	2.8	#F8766D
#00BFC4	0.0175438596491228	0.0606060606060606	initial 3	initial	3	#00BFC4
#F8766D	0.0175438596491228	0.0606060606060606	improved 3	improved	3	#F8766D
#00BFC4	0.0175438596491228	0.0606060606060606	initial 3.2	initial	3.2	#00BFC4
#F8766D	0.0175438596491228	0.0606060606060606	improved 3.2	improved	3.2	#F8766D
#00BFC4	0.0175438596491228	0.0606060606060606	initial 3.4	initial	3.4	#00BFC4
